DateAndTime            ,Date            ,Time        ,Fault_name              ,Val                     
-----------------------,----------------,------------,------------------------,------------------------
2022-11-17 23:46:59.000,      2022-11-17,23:46:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:46:59.000,      2022-11-17,23:46:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:46:59.000,      2022-11-17,23:46:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:45:59.000,      2022-11-17,23:45:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:45:59.000,      2022-11-17,23:45:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:45:59.000,      2022-11-17,23:45:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:45:00.000,      2022-11-17,23:45:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:43:59.000,      2022-11-17,23:43:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:42:59.000,      2022-11-17,23:42:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:41:59.000,      2022-11-17,23:41:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:40:59.000,      2022-11-17,23:40:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:40:00.000,      2022-11-17,23:40:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:38:59.000,      2022-11-17,23:38:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:37:59.000,      2022-11-17,23:37:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:37:00.000,      2022-11-17,23:37:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:35:59.000,      2022-11-17,23:35:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:34:59.000,      2022-11-17,23:34:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Emergency_sick_fault    ,                    74.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Stamper_push_button_stop,                    32.0
2022-11-17 23:34:00.000,      2022-11-17,23:34:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:33:00.000,      2022-11-17,23:33:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:33:00.000,      2022-11-17,23:33:00    ,Stamper_push_button_stop,                    29.0
2022-11-17 23:33:00.000,      2022-11-17,23:33:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:31:59.000,      2022-11-17,23:31:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:31:59.000,      2022-11-17,23:31:59    ,Stamper_push_button_stop,                    28.0
2022-11-17 23:31:59.000,      2022-11-17,23:31:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:31:00.000,      2022-11-17,23:31:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:31:00.000,      2022-11-17,23:31:00    ,Stamper_push_button_stop,                    28.0
2022-11-17 23:31:00.000,      2022-11-17,23:31:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:29:59.000,      2022-11-17,23:29:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:29:59.000,      2022-11-17,23:29:59    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:29:59.000,      2022-11-17,23:29:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:29:00.000,      2022-11-17,23:29:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:29:00.000,      2022-11-17,23:29:00    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:29:00.000,      2022-11-17,23:29:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:27:59.000,      2022-11-17,23:27:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:27:59.000,      2022-11-17,23:27:59    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:27:59.000,      2022-11-17,23:27:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:27:00.000,      2022-11-17,23:27:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:27:00.000,      2022-11-17,23:27:00    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:27:00.000,      2022-11-17,23:27:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:25:59.000,      2022-11-17,23:25:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:25:59.000,      2022-11-17,23:25:59    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:25:59.000,      2022-11-17,23:25:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:25:00.000,      2022-11-17,23:25:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:25:00.000,      2022-11-17,23:25:00    ,Stamper_push_button_stop,                    26.0
2022-11-17 23:25:00.000,      2022-11-17,23:25:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:24:00.000,      2022-11-17,23:24:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:24:00.000,      2022-11-17,23:24:00    ,Stamper_push_button_stop,                    20.0
2022-11-17 23:24:00.000,      2022-11-17,23:24:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:23:00.000,      2022-11-17,23:23:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:23:00.000,      2022-11-17,23:23:00    ,Stamper_push_button_stop,                    18.0
2022-11-17 23:23:00.000,      2022-11-17,23:23:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:21:59.000,      2022-11-17,23:21:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:21:59.000,      2022-11-17,23:21:59    ,Stamper_push_button_stop,                    18.0
2022-11-17 23:21:59.000,      2022-11-17,23:21:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:21:00.000,      2022-11-17,23:21:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:21:00.000,      2022-11-17,23:21:00    ,Stamper_push_button_stop,                    17.0
2022-11-17 23:21:00.000,      2022-11-17,23:21:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:19:59.000,      2022-11-17,23:19:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:19:59.000,      2022-11-17,23:19:59    ,Stamper_push_button_stop,                    14.0
2022-11-17 23:19:59.000,      2022-11-17,23:19:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:19:00.000,      2022-11-17,23:19:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:19:00.000,      2022-11-17,23:19:00    ,Stamper_push_button_stop,                    14.0
2022-11-17 23:19:00.000,      2022-11-17,23:19:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:18:00.000,      2022-11-17,23:18:00    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:18:00.000,      2022-11-17,23:18:00    ,Stamper_push_button_stop,                    14.0
2022-11-17 23:18:00.000,      2022-11-17,23:18:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:16:59.000,      2022-11-17,23:16:59    ,Emergency_sick_fault    ,                    62.0
2022-11-17 23:16:59.000,      2022-11-17,23:16:59    ,Stamper_push_button_stop,                    14.0
2022-11-17 23:16:59.000,      2022-11-17,23:16:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:15:59.000,      2022-11-17,23:15:59    ,Emergency_sick_fault    ,                    58.0
2022-11-17 23:15:59.000,      2022-11-17,23:15:59    ,Stamper_push_button_stop,                    13.0
2022-11-17 23:15:59.000,      2022-11-17,23:15:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:15:00.000,      2022-11-17,23:15:00    ,Stamper_push_button_stop,                    13.0
2022-11-17 23:15:00.000,      2022-11-17,23:15:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:15:00.000,      2022-11-17,23:15:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:13:59.000,      2022-11-17,23:13:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:13:59.000,      2022-11-17,23:13:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:13:59.000,      2022-11-17,23:13:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:13:00.000,      2022-11-17,23:13:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:13:00.000,      2022-11-17,23:13:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:13:00.000,      2022-11-17,23:13:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:12:00.000,      2022-11-17,23:12:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:12:00.000,      2022-11-17,23:12:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:12:00.000,      2022-11-17,23:12:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:10:59.000,      2022-11-17,23:10:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:10:59.000,      2022-11-17,23:10:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:10:59.000,      2022-11-17,23:10:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:09:59.000,      2022-11-17,23:09:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:09:59.000,      2022-11-17,23:09:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:09:59.000,      2022-11-17,23:09:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:08:59.000,      2022-11-17,23:08:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:08:59.000,      2022-11-17,23:08:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:08:59.000,      2022-11-17,23:08:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:07:59.000,      2022-11-17,23:07:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:07:59.000,      2022-11-17,23:07:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:07:59.000,      2022-11-17,23:07:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:07:00.000,      2022-11-17,23:07:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:07:00.000,      2022-11-17,23:07:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:07:00.000,      2022-11-17,23:07:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:05:59.000,      2022-11-17,23:05:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:05:59.000,      2022-11-17,23:05:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:05:59.000,      2022-11-17,23:05:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:05:00.000,      2022-11-17,23:05:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:05:00.000,      2022-11-17,23:05:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:05:00.000,      2022-11-17,23:05:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:03:59.000,      2022-11-17,23:03:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:03:59.000,      2022-11-17,23:03:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:03:59.000,      2022-11-17,23:03:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:03:00.000,      2022-11-17,23:03:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:03:00.000,      2022-11-17,23:03:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:03:00.000,      2022-11-17,23:03:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:01:59.000,      2022-11-17,23:01:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:01:59.000,      2022-11-17,23:01:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:01:59.000,      2022-11-17,23:01:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 23:00:59.000,      2022-11-17,23:00:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 23:00:59.000,      2022-11-17,23:00:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 23:00:59.000,      2022-11-17,23:00:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:59:59.000,      2022-11-17,22:59:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:59:59.000,      2022-11-17,22:59:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:59:59.000,      2022-11-17,22:59:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:58:59.000,      2022-11-17,22:58:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:58:59.000,      2022-11-17,22:58:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:58:59.000,      2022-11-17,22:58:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:57:59.000,      2022-11-17,22:57:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:57:59.000,      2022-11-17,22:57:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:57:59.000,      2022-11-17,22:57:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:56:59.000,      2022-11-17,22:56:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:56:59.000,      2022-11-17,22:56:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:56:59.000,      2022-11-17,22:56:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:55:59.000,      2022-11-17,22:55:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:55:59.000,      2022-11-17,22:55:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:55:59.000,      2022-11-17,22:55:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:55:00.000,      2022-11-17,22:55:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:55:00.000,      2022-11-17,22:55:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:55:00.000,      2022-11-17,22:55:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:54:00.000,      2022-11-17,22:54:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:54:00.000,      2022-11-17,22:54:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:54:00.000,      2022-11-17,22:54:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:52:59.000,      2022-11-17,22:52:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:52:59.000,      2022-11-17,22:52:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:52:59.000,      2022-11-17,22:52:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:52:00.000,      2022-11-17,22:52:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:52:00.000,      2022-11-17,22:52:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:52:00.000,      2022-11-17,22:52:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:51:00.000,      2022-11-17,22:51:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:51:00.000,      2022-11-17,22:51:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:51:00.000,      2022-11-17,22:51:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:50:00.000,      2022-11-17,22:50:00    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:50:00.000,      2022-11-17,22:50:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:50:00.000,      2022-11-17,22:50:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:48:59.000,      2022-11-17,22:48:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:48:59.000,      2022-11-17,22:48:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:48:59.000,      2022-11-17,22:48:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:47:59.000,      2022-11-17,22:47:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:47:59.000,      2022-11-17,22:47:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:47:59.000,      2022-11-17,22:47:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:46:59.000,      2022-11-17,22:46:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:46:59.000,      2022-11-17,22:46:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:46:59.000,      2022-11-17,22:46:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:45:59.000,      2022-11-17,22:45:59    ,Stamper_push_button_stop,                    12.0
2022-11-17 22:45:59.000,      2022-11-17,22:45:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:45:59.000,      2022-11-17,22:45:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:44:59.000,      2022-11-17,22:44:59    ,Stamper_push_button_stop,                    10.0
2022-11-17 22:44:59.000,      2022-11-17,22:44:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:44:59.000,      2022-11-17,22:44:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:44:00.000,      2022-11-17,22:44:00    ,Stamper_push_button_stop,                     9.0
2022-11-17 22:44:00.000,      2022-11-17,22:44:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:44:00.000,      2022-11-17,22:44:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:43:00.000,      2022-11-17,22:43:00    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:43:00.000,      2022-11-17,22:43:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:43:00.000,      2022-11-17,22:43:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:42:00.000,      2022-11-17,22:42:00    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:42:00.000,      2022-11-17,22:42:00    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:42:00.000,      2022-11-17,22:42:00    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:40:59.000,      2022-11-17,22:40:59    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:40:59.000,      2022-11-17,22:40:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:40:59.000,      2022-11-17,22:40:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:39:59.000,      2022-11-17,22:39:59    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:39:59.000,      2022-11-17,22:39:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:39:59.000,      2022-11-17,22:39:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:38:59.000,      2022-11-17,22:38:59    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:38:59.000,      2022-11-17,22:38:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:38:59.000,      2022-11-17,22:38:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:37:59.000,      2022-11-17,22:37:59    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:37:59.000,      2022-11-17,22:37:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:37:59.000,      2022-11-17,22:37:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:36:59.000,      2022-11-17,22:36:59    ,Stamper_push_button_stop,                     7.0
2022-11-17 22:36:59.000,      2022-11-17,22:36:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:36:59.000,      2022-11-17,22:36:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:35:59.000,      2022-11-17,22:35:59    ,Stamper_push_button_stop,                     5.0
2022-11-17 22:35:59.000,      2022-11-17,22:35:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:35:59.000,      2022-11-17,22:35:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:34:59.000,      2022-11-17,22:34:59    ,Stamper_push_button_stop,                     3.0
2022-11-17 22:34:59.000,      2022-11-17,22:34:59    ,Stamper_Front_door_open ,                     0.0
2022-11-17 22:34:59.000,      2022-11-17,22:34:59    ,Emergency_sick_fault    ,                     0.0
2022-11-17 22:33:59.000,      2022-11-17,22:33:59    ,Stamper_push_button_stop,                     3.0
